Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
ga,kmr,0.8769,4,56,0.0038635758060218,754,1020,0.7392156862745098,0.3877346961448728,0.3499300699300699,0.0116715186877334,1.0,0.7682,0.637,0.2617,0.4627,0.1587
ga,hsb,0.8743,9,51,0.0074606981081801,646,1020,0.6333333333333333,0.5423194196193881,0.3499300699300699,0.3022731182196317,1.0,0.6427,0.5806,0.1789,0.5079,0.3323
ga,kk,0.8776,1,59,0.0035971223021582,1078,1020,1.0568627450980392,0.6191198786039454,0.3499300699300699,0.5917723924843756,1.0,0.6564,0.5872,0.3141,0.4865,0.3238
ga,hy,0.8755,6,54,0.0017319477751132,564,1020,0.5529411764705883,0.5479001354751306,0.3499300699300699,0.3200637775051033,1.0,0.6015,0.5453,0.4878,0.4955,0.0833
ga,swl,0.8773,2,58,0.0001332267519317,203,1020,0.1990196078431372,0.4872907625542468,0.3499300699300699,0.1540857288386641,1.0,0.638,0.6089,0.3277,0.5747,0.2792
ga,lt,0.8734,14,46,0.0017319477751132,263,1020,0.257843137254902,0.5654157163591126,0.3499300699300699,0.37920509754972,1.0,0.6953,0.5889,0.3277,0.5,0.316
ga,be,0.8712,22,38,0.0023980815347721,393,1020,0.3852941176470588,0.5525618374558304,0.3499300699300699,0.3353146577557468,1.0,0.6868,0.628,0.3277,0.5656,0.245
ga,mr,0.8726,18,42,0.0002664535038635,466,1020,0.4568627450980392,0.5290718671000361,0.3499300699300699,0.2620784589970673,1.0,0.5401,0.4885,0.3548,0.4661,0.0781
ga,cop,0.8697,28,32,0.0003996802557953,514,1020,0.503921568627451,0.4940717882085432,0.3499300699300699,0.1696746111732472,1.0,0.5378,0.5426,0.4601,0.552,0.2444
ga,ta,0.8749,7,53,0.0025313082867039,600,1020,0.5882352941176471,0.5614149588826524,0.3499300699300699,0.3652549884402413,1.0,0.8001,0.6782,0.3277,0.5439,0.108
ga,hu,0.8746,8,52,0.0105249134026112,1800,1020,1.7647058823529411,0.4546198320061089,0.3499300699300699,0.0895047117989307,1.0,0.691,0.6109,0.3881,0.5729,0.3025
ga,te,0.8734,14,46,0.0003996802557953,1328,1020,1.3019607843137255,0.3446196660482374,0.3499300699300699,0.0002302992788019,1.0,0.731,0.6058,0.3333,0.4784,0.2696
ga,af,0.8736,13,47,0.0095923261390887,1934,1020,1.896078431372549,0.203484865408243,0.3499300699300699,0.1751409829044096,1.0,0.6924,0.6615,0.5096,0.6293,0.2001
ga,vi,0.8706,25,35,0.0145217159605648,3000,1020,2.9411764705882355,0.1568043561492321,0.3499300699300699,0.3045914277855691,1.0,0.4972,0.4985,0.2677,0.5755,0.1841
ga,ug,0.8711,23,37,0.0025313082867039,3456,1020,3.388235294117647,0.4374610522567435,0.3499300699300699,0.0625692685095585,1.0,0.5952,0.5297,0.4161,0.4661,0.0665
ga,el,0.8737,11,49,0.0063948840927258,2521,1020,2.4715686274509805,0.2837253360022877,0.3499300699300699,0.035794439140804,0.9744,0.7674,0.7223,0.6545,0.601,0.211
ga,sme,0.8741,10,50,0.0067945643485211,3122,1020,3.06078431372549,0.4513223794042703,0.3499300699300699,0.0839551812582909,1.0,0.8983,0.862,0.7323,0.7722,0.1489
ga,gl,0.8659,34,26,0.0217159605648814,3993,1020,3.914705882352941,0.2302721876615389,0.3499300699300699,0.1169284243772242,1.0,0.738,0.6795,0.5922,0.5588,0.1424
ga,sr,0.8772,3,57,0.0113242739142019,3891,1020,3.814705882352941,0.3111760696308725,0.3499300699300699,0.0122650846364875,1.0,0.7451,0.6824,0.6373,0.4832,0.2068
ga,got,0.8695,29,31,0.0038635758060218,5401,1020,5.295098039215686,0.1811019353439708,0.3499300699300699,0.2327700590047275,1.0,0.7434,0.7125,0.6172,0.5793,0.1356
ga,tr,0.8729,17,43,0.0054622968292033,5635,1020,5.5245098039215685,0.5061541783632045,0.3499300699300699,0.1993120621678429,1.0,0.9071,0.768,0.7211,0.4359,0.1024
ga,zh,0.8694,30,30,0.0009325872635225,4997,1020,4.899019607843138,0.9869043288468534,0.3499300699300699,3.313456224301275,1.0,0.7944,0.7218,0.6172,0.5397,0.1585
ga,ur,0.8606,45,15,0.0069277911004529,5130,1020,5.029411764705882,0.1056406117958751,0.3499300699300699,0.4873566823921313,1.0,0.7408,0.6019,0.5273,0.3173,0.1918
ga,cu,0.8722,19,41,0.0001332267519317,6337,1020,6.212745098039216,0.1959524016329366,0.3499300699300699,0.1936212191767392,1.0,0.7894,0.688,0.5533,0.5222,0.1445
ga,sv,0.8734,14,46,0.0155875299760191,6026,1020,5.907843137254902,0.2404336943809909,0.3499300699300699,0.0979122341725795,1.0,0.8334,0.7329,0.6695,0.5849,0.1493
ga,da,0.8761,5,55,0.0218491873168132,5512,1020,5.403921568627451,0.2897915761056075,0.3499300699300699,0.0295353802684559,1.0,0.8471,0.7276,0.6082,0.6455,0.1856
ga,id,0.8737,11,49,0.0310418332001065,5593,1020,5.483333333333333,0.2927781145801758,0.3499300699300699,0.026674707140949,1.0,0.8912,0.7523,0.6224,0.5835,0.1954
ga,uk,0.8663,33,27,0.0079936051159072,5873,1020,5.757843137254902,0.4399821508255243,0.3499300699300699,0.0662254592280915,0.9744,0.8105,0.6789,0.529,0.4062,0.1378
ga,fa,0.8666,32,28,0.0010658140154543,5997,1020,5.879411764705883,0.15688157524207,0.3499300699300699,0.3043479017307094,1.0,0.8316,0.7371,0.6172,0.5471,0.1455
ga,he,0.8591,49,11,0.0047961630695443,6216,1020,6.094117647058823,0.4067013046511386,0.3499300699300699,0.0263205010545086,1.0,0.793,0.6432,0.631,0.2871,0.1567
ga,eu,0.87,27,33,0.0123900879296562,8993,1020,8.816666666666666,0.3519527880166261,0.3499300699300699,3.3412439740906494e-05,1.0,0.8511,0.7351,0.5741,0.5944,0.1537
ga,lv,0.8456,55,5,0.0113242739142019,7703,1020,7.551960784313725,0.37546297265061,0.3499300699300699,0.0053239976373063,1.0,0.8096,0.7425,0.5533,0.5673,0.1483
ga,sl,0.8586,51,9,0.017585931254996,8000,1020,7.84313725490196,0.3676498731122853,0.3499300699300699,0.002564219865543,1.0,0.8005,0.7232,0.6827,0.5449,0.0719
ga,hr,0.8609,43,17,0.0221156408206767,8889,1020,8.714705882352941,0.2981575694863614,0.3499300699300699,0.0218894955830144,1.0,0.7201,0.6652,0.6082,0.5745,0.0751
ga,ro,0.8608,44,16,0.0310418332001065,9524,1020,9.337254901960783,0.2570438554726763,0.3499300699300699,0.0704595719315688,1.0,0.7733,0.7233,0.6545,0.5849,0.1473
ga,sk,0.8144,57,3,0.017585931254996,10604,1020,10.39607843137255,0.4130087201061381,0.3499300699300699,0.0324939311113872,1.0,0.8305,0.7407,0.6172,0.5541,0.1619
ga,bg,0.8701,26,34,0.0085265121236344,11138,1020,10.919607843137255,0.2891950325041875,0.3499300699300699,0.030124238668498,1.0,0.8424,0.736,0.6545,0.5734,0.1341
ga,pt,0.8659,34,26,0.0387689848121502,12078,1020,11.841176470588236,0.1985895453616555,0.3499300699300699,0.1870457922422931,1.0,0.8086,0.7459,0.6172,0.5558,0.0586
ga,nl,0.8557,52,8,0.0299760191846522,13583,1020,13.316666666666666,0.2163749886307094,0.3499300699300699,0.1456660370110108,1.0,0.7743,0.6672,0.6373,0.4474,0.1424
ga,en,0.8714,21,39,0.0402344790833999,16622,1020,16.29607843137255,0.1746279711803919,0.3499300699300699,0.2509641596541833,1.0,0.7074,0.6603,0.5533,0.5641,0.1494
ga,it,0.8597,48,12,0.032640554223288,14167,1020,13.88921568627451,0.2090539911907565,0.3499300699300699,0.1620734892710044,1.0,0.754,0.6994,0.6172,0.5797,0.116
ga,ca,0.8657,36,24,0.0329070077271516,16678,1020,16.350980392156863,0.1431069684669108,0.3499300699300699,0.3493297440648532,1.0,0.8293,0.7463,0.6373,0.577,0.1329
ga,hi,0.8604,47,13,0.0046629363176125,16647,1020,16.320588235294117,0.072831563624156,0.3499300699300699,0.6270552991443021,1.0,0.8807,0.7104,0.5533,0.5416,0.1814
ga,pl,0.8708,24,36,0.012523314681588,17246,1020,16.9078431372549,0.4049278834815912,0.3499300699300699,0.0247017841052553,1.0,0.7659,0.7099,0.6172,0.496,0.1303
ga,de,0.8624,40,20,0.035171862509992,15590,1020,15.284313725490197,0.2724193133980275,0.3499300699300699,0.0490638274616873,0.5354,0.738,0.7024,0.6373,0.5897,0.1122
ga,fro,0.8611,42,18,0.0157207567279509,17678,1020,17.33137254901961,0.0937745835963677,0.3499300699300699,0.5358519271211393,0.5354,0.7357,0.7283,0.6373,0.6625,0.066
ga,es,0.8652,37,23,0.0339728217426059,17680,1020,17.333333333333332,0.1474296839146102,0.3499300699300699,0.3348799789797464,1.0,0.7975,0.6994,0.5922,0.5692,0.1665
ga,fr,0.862,41,19,0.0409006128430588,16448,1020,16.12549019607843,0.2057620460579268,0.3499300699300699,0.169736547421978,1.0,0.763,0.6907,0.6172,0.5634,0.1336
ga,fi,0.8644,38,22,0.0147881694644284,18723,1020,18.355882352941176,0.3189427368077481,0.3499300699300699,0.0078416214798648,0.9744,0.8193,0.7159,0.5741,0.5964,0.1739
ga,grc,0.8667,31,29,0.0001332267519317,17081,1020,16.74607843137255,0.1730742274014335,0.3499300699300699,0.2554325835125949,1.0,0.7659,0.7377,0.6943,0.5933,0.0699
ga,no,0.8627,39,21,0.028244071409539,20045,1020,19.65196078431373,0.1846147253241721,0.3499300699300699,0.2231843851470174,1.0,0.8501,0.7132,0.5533,0.4918,0.1712
ga,ar,0.304,59,1,0.0001332267519317,19738,1020,19.350980392156863,4.7672168034857886e-06,0.3499300699300699,0.9999727535028256,1.0,0.7578,0.7024,0.6695,0.5159,0.0718
ga,la,0.8551,53,7,0.0079936051159072,18400,1020,18.03921568627451,0.1715984617000315,0.3499300699300699,0.2597132609012728,1.0,0.7593,0.6717,0.5922,0.5588,0.1675
ga,et,0.8605,46,14,0.0269118038902211,26197,1020,25.683333333333334,0.3337469262526225,0.3499300699300699,0.0021387659074327,1.0,0.8275,0.6825,0.5533,0.4918,0.2715
ga,ko,0.8442,56,4,0.0075939248601119,27363,1020,26.826470588235296,0.2977608806802764,0.3499300699300699,0.0222262220013956,1.0,0.8213,0.7197,0.5741,0.5152,0.2294
ga,ja,0.7815,58,2,0.0,57256,1020,56.13333333333333,0.0003197953309881,0.3499300699300699,0.9981730681035358,1.0,0.8388,0.7293,0.5741,0.5476,0.2208
ga,ru,0.8589,50,10,0.0146549427124966,61889,1020,60.67549019607843,0.2241205920170711,0.3499300699300699,0.1292600123577507,1.0,0.681,0.6555,0.5741,0.6075,0.077
ga,cs,0.855,54,6,0.0436983746336264,87913,1020,86.18921568627451,0.1727176492441835,0.3499300699300699,0.2564636322857757,1.0,0.7985,0.7386,0.6373,0.577,0.1715
hu,bxr,0.894,3,57,0.0022195560887822,927,1800,0.515,0.6023336111441838,0.4546198320061089,0.1055711529192422,1.0,0.8622,0.7485,0.6373,0.5632,0.2151
hu,kmr,0.8951,2,58,0.002999400119976,754,1800,0.4188888888888888,0.3877346961448728,0.4546198320061089,0.0216452433522249,1.0,0.8634,0.7761,0.6373,0.5795,0.1352
hu,hsb,0.8908,6,54,0.0046790641871625,646,1800,0.3588888888888888,0.5423194196193881,0.4546198320061089,0.0372133140545782,1.0,0.7048,0.6642,0.5922,0.5879,0.1213
hu,kk,0.8903,8,52,0.0034793041391721,1078,1800,0.5988888888888889,0.6191198786039454,0.4546198320061089,0.1309288328168433,1.0,0.7323,0.675,0.5533,0.5222,0.2316
hu,hy,0.8886,9,51,0.0017996400719856,564,1800,0.3133333333333333,0.5479001354751306,0.4546198320061089,0.0421001018325563,1.0,0.8318,0.6899,0.529,0.5237,0.2202
hu,swl,0.8907,7,53,5.99880023995201e-05,203,1800,0.1127777777777777,0.4872907625542468,0.4546198320061089,0.0051644758930157,1.0,0.8147,0.7197,0.6082,0.5789,0.1837
hu,lt,0.8716,18,42,0.0006598680263947,263,1800,0.1461111111111111,0.5654157163591126,0.4546198320061089,0.0593950841948262,1.0,0.7709,0.6642,0.5933,0.5319,0.1569
hu,be,0.8835,12,48,0.0025794841031793,393,1800,0.2183333333333333,0.5525618374558304,0.4546198320061089,0.0464131698734648,1.0,0.8258,0.7314,0.529,0.5309,0.1208
hu,mr,0.8926,5,55,0.000119976004799,466,1800,0.2588888888888889,0.5290718671000361,0.4546198320061089,0.0268198529580414,1.0,0.681,0.6416,0.5,0.5381,0.1233
hu,cop,0.8871,11,49,5.99880023995201e-05,514,1800,0.2855555555555555,0.4940717882085432,0.4546198320061089,0.0075307864122576,1.0,0.7501,0.709,0.6224,0.641,0.0875
hu,ta,0.894,3,57,0.0027594481103779,600,1800,0.3333333333333333,0.5614149588826524,0.4546198320061089,0.0551831030175067,0.9744,0.6107,0.5893,0.3862,0.553,0.293
hu,ga,0.8873,10,50,0.004739052189562,1020,1800,0.5666666666666667,0.3499300699300699,0.4546198320061089,0.0530287843486668,0.8831,0.747,0.7139,0.6082,0.6348,0.241
hu,te,0.8953,1,59,0.0001799640071985,1328,1800,0.7377777777777778,0.3446196660482374,0.4546198320061089,0.0585450156543044,1.0,0.6096,0.5534,0.4498,0.4475,0.0754
hu,af,0.8659,21,39,0.0065986802639472,1934,1800,1.0744444444444443,0.203484865408243,0.4546198320061089,0.3051529810215201,1.0,0.546,0.5484,0.5348,0.4829,0.2139
hu,vi,0.8601,28,32,0.0067186562687462,3000,1800,1.6666666666666667,0.1568043561492321,0.4546198320061089,0.4291387872691914,0.8485,0.5866,0.5564,0.2871,0.5408,0.2366
hu,ug,0.8737,16,44,0.0023395320935812,3456,1800,1.92,0.4374610522567435,0.4546198320061089,0.0014245445810586,1.0,0.6824,0.6127,0.2871,0.4862,0.1423
hu,el,0.8761,14,46,0.0056988602279544,2521,1800,1.4005555555555556,0.2837253360022877,0.4546198320061089,0.14130560764625,0.8934,0.5947,0.5838,0.2871,0.5957,0.2513
hu,sme,0.8681,19,41,0.0026394721055788,3122,1800,1.7344444444444445,0.4513223794042703,0.4546198320061089,5.260903903482276e-05,1.0,0.7188,0.6579,0.369,0.5399,0.2814
hu,gl,0.8528,39,21,0.0118776244751049,3993,1800,2.2183333333333333,0.2302721876615389,0.4546198320061089,0.2435265259184745,1.0,0.5838,0.5429,0.3862,0.4824,0.2498
hu,sr,0.8605,26,34,0.0119376124775045,3891,1800,2.161666666666666,0.3111760696308725,0.4546198320061089,0.0995558033673897,0.7323,0.6081,0.592,0.4208,0.5472,0.2322
hu,got,0.8561,30,30,0.0004799040191961,5401,1800,3.000555555555556,0.1811019353439708,0.4546198320061089,0.3619718037217273,1.0,0.7665,0.6697,0.4745,0.5383,0.1285
hu,tr,0.8611,25,35,0.0042591481703659,5635,1800,3.1305555555555555,0.5061541783632045,0.4546198320061089,0.0128498124712457,0.9248,0.622,0.5846,0.4196,0.5174,0.2834
hu,zh,0.8625,24,36,0.0004199160167966,4997,1800,2.776111111111111,0.9869043288468534,0.4546198320061089,1.3708529790087938,0.9744,0.5759,0.5413,0.3433,0.4829,0.2417
hu,ur,0.8603,27,33,0.0071385722855428,5130,1800,2.85,0.1056406117958751,0.4546198320061089,0.5892537858521292,0.8934,0.6182,0.5987,0.2871,0.5448,0.2274
hu,cu,0.8675,20,40,5.99880023995201e-05,6337,1800,3.520555555555556,0.1959524016329366,0.4546198320061089,0.323732829612137,0.9014,0.6618,0.633,0.4359,0.5533,0.2402
hu,sv,0.8649,22,38,0.0118776244751049,6026,1800,3.347777777777778,0.2404336943809909,0.4546198320061089,0.2219657488680804,0.8934,0.5911,0.585,0.4208,0.5352,0.2557
hu,da,0.8579,29,31,0.0155368926214757,5512,1800,3.062222222222222,0.2897915761056075,0.4546198320061089,0.1314518105372717,0.8831,0.5358,0.55,0.2677,0.5464,0.2444
hu,id,0.8521,41,19,0.0190161967606478,5593,1800,3.107222222222222,0.2927781145801758,0.4546198320061089,0.1267313912438658,0.8003,0.597,0.5645,0.359,0.5342,0.1016
hu,uk,0.883,13,47,0.0071385722855428,5873,1800,3.262777777777778,0.4399821508255243,0.4546198320061089,0.0010366873831396,0.7837,0.6993,0.6307,0.3918,0.5819,0.1462
hu,fa,0.8647,23,37,0.000239952009598,5997,1800,3.3316666666666666,0.15688157524207,0.4546198320061089,0.4289162775980371,1.0,0.5593,0.533,0.2677,0.4901,0.2374
hu,he,0.855,35,25,0.0058188362327534,6216,1800,3.453333333333333,0.4067013046511386,0.4546198320061089,0.0111099005444208,0.8831,0.5942,0.5574,0.2871,0.4477,0.25
hu,eu,0.8487,48,12,0.0130773845230953,8993,1800,4.996111111111111,0.3519527880166261,0.4546198320061089,0.050999434617597,0.9078,0.6095,0.5638,0.2677,0.4744,0.2247
hu,lv,0.8558,31,29,0.0076784643071385,7703,1800,4.279444444444445,0.37546297265061,0.4546198320061089,0.0303165903297034,0.8691,0.5502,0.562,0.2871,0.6018,0.1613
hu,sl,0.8498,45,15,0.0155968806238752,8000,1800,4.444444444444445,0.3676498731122853,0.4546198320061089,0.0365966873079453,0.9014,0.6374,0.5697,0.195,0.4584,0.2291
hu,hr,0.8516,42,18,0.0200359928014397,8889,1800,4.9383333333333335,0.2981575694863614,0.4546198320061089,0.1184465615380779,1.0,0.5338,0.468,0.3862,0.3687,0.0352
hu,ro,0.8464,50,10,0.0182963407318536,9524,1800,5.291111111111111,0.2570438554726763,0.4546198320061089,0.1888737138503478,1.0,0.754,0.6994,0.6172,0.5797,0.116
hu,sk,0.8554,33,27,0.0112177564487102,10604,1800,5.891111111111111,0.4130087201061381,0.4546198320061089,0.0083776437274669,0.8831,0.5802,0.5614,0.195,0.5248,0.2263
hu,bg,0.8752,15,45,0.0094181163767246,11138,1800,6.187777777777778,0.2891950325041875,0.4546198320061089,0.1324050286405254,1.0,0.7285,0.6285,0.3862,0.3767,0.1056
hu,pt,0.8409,55,5,0.0227354529094181,12078,1800,6.71,0.1985895453616555,0.4546198320061089,0.3171654928340056,0.8691,0.5648,0.5631,0.2871,0.4934,0.2301
hu,nl,0.8531,37,23,0.0202759448110377,13583,1800,7.546111111111111,0.2163749886307094,0.4546198320061089,0.2746314466440996,1.0,0.577,0.5547,0.3433,0.5638,0.1925
hu,en,0.8492,47,13,0.0199160167966406,16622,1800,9.234444444444444,0.1746279711803919,0.4546198320061089,0.3793097965090194,1.0,0.5384,0.5448,0.3433,0.6002,0.1549
hu,it,0.8435,53,7,0.0218956208758248,14167,1800,7.870555555555556,0.2090539911907565,0.4546198320061089,0.2917690053506604,0.8934,0.5788,0.5722,0.4498,0.5522,0.2572
hu,ca,0.8441,52,8,0.0232153569286142,16678,1800,9.265555555555556,0.1431069684669108,0.4546198320061089,0.469521210017076,0.8934,0.5799,0.5715,0.2871,0.5533,0.2194
hu,hi,0.8412,54,6,0.0055788842231553,16647,1800,9.248333333333331,0.072831563624156,0.4546198320061089,0.7052586218676022,0.9744,0.5515,0.5128,0.4208,0.4265,0.274
hu,pl,0.8503,44,16,0.0096580683863227,17246,1800,9.581111111111111,0.4049278834815912,0.4546198320061089,0.0119474521281559,1.0,0.4831,0.5531,0.4745,0.6267,0.1532
hu,de,0.8507,43,17,0.0271745650869826,15590,1800,8.661111111111111,0.2724193133980275,0.4546198320061089,0.1606210509897247,0.8934,0.588,0.5746,0.3862,0.47,0.2676
hu,fro,0.8487,48,12,0.0056988602279544,17678,1800,9.821111111111112,0.0937745835963677,0.4546198320061089,0.630006786161302,0.8485,0.5715,0.5547,0.4208,0.5448,0.1568
hu,es,0.8353,57,3,0.0265746850629874,17680,1800,9.822222222222225,0.1474296839146102,0.4546198320061089,0.4565809761961453,1.0,0.6065,0.6142,0.5273,0.5585,0.18
hu,fr,0.8365,56,4,0.0258548290341931,16448,1800,9.137777777777778,0.2057620460579268,0.4546198320061089,0.2996440867202974,1.0,0.676,0.6142,0.3862,0.47,0.1828
hu,fi,0.8556,32,28,0.0126574685062987,18723,1800,10.401666666666667,0.3189427368077481,0.4546198320061089,0.0890668964505525,0.9214,0.6046,0.5839,0.319,0.5148,0.3098
hu,grc,0.8522,40,20,5.99880023995201e-05,17081,1800,9.489444444444445,0.1730742274014335,0.4546198320061089,0.3835312439444643,0.9214,0.5966,0.5703,0.319,0.4726,0.3011
hu,no,0.8445,51,9,0.0213557288542291,20045,1800,11.136111111111113,0.1846147253241721,0.4546198320061089,0.3527339015174302,0.6936,0.5141,0.5116,0.5049,0.4445,0.0522
hu,ar,0.1616,59,1,5.99880023995201e-05,19738,1800,10.965555555555556,4.7672168034857886e-06,0.4546198320061089,0.999979027787734,0.9131,0.6192,0.591,0.195,0.5248,0.2545
hu,la,0.8493,46,14,0.0025194961007798,18400,1800,10.22222222222222,0.1715984617000315,0.4546198320061089,0.3875624604934208,0.9248,0.6333,0.5961,0.3433,0.5499,0.2935
hu,et,0.853,38,22,0.0237552489502099,26197,1800,14.553888888888888,0.3337469262526225,0.4546198320061089,0.0706905191007435,0.8831,0.6097,0.6102,0.3433,0.5752,0.219
hu,ko,0.8538,36,24,0.007618476304739,27363,1800,15.201666666666666,0.2977608806802764,0.4546198320061089,0.1190479332448631,0.6936,0.3967,0.4222,0.4498,0.3908,0.0631
hu,ja,0.8729,17,43,0.0,57256,1800,31.808888888888887,0.0003197953309881,0.4546198320061089,0.9985936255705206,1.0,0.5666,0.5682,0.5587,0.5219,0.2354
hu,ru,0.8553,34,26,0.0149370125974805,61889,1800,34.382777777777775,0.2241205920170711,0.4546198320061089,0.2570645801859818,1.0,0.73,0.6651,0.3433,0.5324,0.129
hu,cs,0.8323,58,2,0.0372525494901019,87913,1800,48.840555555555554,0.1727176492441835,0.4546198320061089,0.3845033455484944,0.9131,0.5669,0.5534,0.3918,0.5625,0.2764
te,bxr,0.8946,1,59,0.0004486316733961,927,1328,0.6980421686746988,0.6023336111441838,0.3446196660482374,0.5592367767029858,0.9014,0.675,0.6243,0.3613,0.5295,0.2438
te,kmr,0.8752,21,39,0.0013458950201884,754,1328,0.5677710843373494,0.3877346961448728,0.3446196660482374,0.015652267905208,1.0,0.6035,0.6312,0.4477,0.64,0.1769
te,hsb,0.8655,33,27,0.0022431583669807,646,1328,0.4864457831325301,0.5423194196193881,0.3446196660482374,0.3291032275274702,1.0,0.5699,0.547,0.4097,0.5652,0.1611
te,kk,0.8863,2,58,0.0004486316733961,1078,1328,0.8117469879518072,0.6191198786039454,0.3446196660482374,0.6344614737330775,0.6936,0.5112,0.4826,0.4196,0.398,0.0324
te,hy,0.8738,23,37,0.0004486316733961,564,1328,0.4246987951807229,0.5479001354751306,0.3446196660482374,0.3479454769900702,0.9766,0.5851,0.5735,0.3277,0.5489,0.0842
te,swl,0.8793,14,46,0.0004486316733961,203,1328,0.1528614457831325,0.4872907625542468,0.3446196660482374,0.1713925276184482,0.5903,0.7377,0.7139,0.5859,0.6792,0.0172
te,lt,0.8766,18,42,0.0004486316733961,263,1328,0.1980421686746988,0.5654157163591126,0.3446196660482374,0.4104899096497551,1.0,0.6445,0.5694,0.4034,0.4682,0.2628
te,be,0.8627,40,20,0.0008972633467922,393,1328,0.295933734939759,0.5525618374558304,0.3446196660482374,0.3640868847691094,1.0,0.6055,0.5914,0.5609,0.5861,0.2988
te,mr,0.8738,23,37,0.0022431583669807,466,1328,0.3509036144578313,0.5290718671000361,0.3446196660482374,0.2864755550110302,0.6545,0.4442,0.4223,0.195,0.4436,0.032
te,cop,0.8766,18,42,0.0031404217137729,514,1328,0.3870481927710843,0.4940717882085432,0.3446196660482374,0.1880719631877832,1.0,0.5493,0.482,0.195,0.4299,0.1139
te,ta,0.8821,7,53,0.0004486316733961,600,1328,0.4518072289156626,0.5614149588826524,0.3446196660482374,0.3957487777287247,0.631,0.4256,0.3905,0.195,0.3804,0.029
te,ga,0.8599,42,18,0.0013458950201884,1020,1328,0.7680722891566265,0.3499300699300699,0.3446196660482374,0.0002374515400029,1.0,0.5825,0.5758,0.4121,0.5304,0.0649
